Region;Dinarides
Country;Bosnia and Herzegovina
#;1
Spring Name/Station Name;Vrelo Bosne
Literature;
Lat;43.827
Lon;18.271
Elev (m);497
Recharge Area (km2);
Start Date;1.01.2007
End Date;31.12.2019
Resolution;Daily
Data Source;HIDROLOŠKI GODIŠNJAK, https://www.fhmzbih.gov.ba/latinica/HIDRO/godisnjaci.php#
Data License;Open data for scientific purposes
Contact For License;Bosnian Federal Hydrometeorology Service
Spring ID;DIN_01_BA
Date;Discharge m^3/s
9.03.2010;5.73
10.03.2010;5.39
11.03.2010;5.16
12.03.2010;4.78
13.03.2010;4.49
14.03.2010;4.26
15.03.2010;4.08
16.03.2010;3.91
17.03.2010;3.79
18.03.2010;3.67
19.03.2010;3.76
20.03.2010;4.08
21.03.2010;4.88
22.03.2010;7.05
23.03.2010;10.2
24.03.2010;12.9
25.03.2010;14.4
26.03.2010;14.9
27.03.2010;15.3
28.03.2010;15.8
29.03.2010;15.5
30.03.2010;14.9
31.03.2010;14.1
1.04.2010;14.5
2.04.2010;14.3
3.04.2010;13.3
4.04.2010;12.4
5.04.2010;12
6.04.2010;11.8
7.04.2010;11.5
8.04.2010;10.9
9.04.2010;10.5
10.04.2010;10.2
11.04.2010;10.2
12.04.2010;9.71
13.04.2010;9.76
14.04.2010;11.3
15.04.2010;12.3
16.04.2010;12.4
17.04.2010;12.1
18.04.2010;11.7
19.04.2010;12
20.04.2010;13.2
21.04.2010;13.7
22.04.2010;13.3
23.04.2010;12.9
24.04.2010;12.7
25.04.2010;12.7
26.04.2010;12.9
27.04.2010;13.2
28.04.2010;13.5
29.04.2010;13.6
30.04.2010;13.3
1.05.2010;13
2.05.2010;12.9
3.05.2010;13
4.05.2010;13
5.05.2010;12.9
6.05.2010;13.1
7.05.2010;13.2
8.05.2010;12.7
9.05.2010;12
10.05.2010;11.3
11.05.2010;11
12.05.2010;11
13.05.2010;11.1
14.05.2010;11
15.05.2010;11.2
16.05.2010;11.5
17.05.2010;13.8
18.05.2010;13.9
19.05.2010;13.4
20.05.2010;11.7
21.05.2010;10.1
22.05.2010;9.4
23.05.2010;9.71
24.05.2010;10.1
25.05.2010;10.2
26.05.2010;9.87
27.05.2010;9.5
28.05.2010;9.08
29.05.2010;8.54
30.05.2010;8.03
31.05.2010;7.82
1.06.2010;10.8
2.06.2010;12.6
3.06.2010;12.4
4.06.2010;11.8
5.06.2010;11.1
6.06.2010;10.5
7.06.2010;10
8.06.2010;9.56
9.06.2010;9.1
10.06.2010;8.54
11.06.2010;7.83
12.06.2010;7.43
13.06.2010;7.09
14.06.2010;6.76
15.06.2010;6.33
16.06.2010;5.95
17.06.2010;5.68
18.06.2010;5.41
19.06.2010;5.29
20.06.2010;5
21.06.2010;5.53
22.06.2010;9.27
23.06.2010;12.4
24.06.2010;13.3
25.06.2010;11.8
26.06.2010;10.4
27.06.2010;9.26
28.06.2010;9.91
29.06.2010;10.5
30.06.2010;10.3
1.07.2010;10
2.07.2010;9.61
3.07.2010;8.83
4.07.2010;7.73
5.07.2010;6.64
6.07.2010;5.89
7.07.2010;5.31
8.07.2010;4.83
9.07.2010;4.51
10.07.2010;4.15
11.07.2010;4.02
12.07.2010;3.92
13.07.2010;3.83
14.07.2010;3.74
15.07.2010;3.68
16.07.2010;3.56
17.07.2010;3.48
18.07.2010;3.43
19.07.2010;3.41
20.07.2010;3.25
21.07.2010;3.25
22.07.2010;3.2
23.07.2010;3.14
24.07.2010;3.11
25.07.2010;3.22
26.07.2010;3.47
27.07.2010;3.35
28.07.2010;3.22
29.07.2010;3.19
30.07.2010;3.16
31.07.2010;3.13
1.08.2010;3.08
2.08.2010;3.03
3.08.2010;2.96
4.08.2010;2.93
5.08.2010;2.91
6.08.2010;2.9
7.08.2010;2.86
8.08.2010;2.83
9.08.2010;2.79
10.08.2010;2.77
11.08.2010;2.76
12.08.2010;2.73
13.08.2010;2.73
14.08.2010;2.7
15.08.2010;2.69
16.08.2010;2.67
17.08.2010;2.67
18.08.2010;2.66
19.08.2010;2.65
20.08.2010;2.59
21.08.2010;2.58
22.08.2010;2.57
23.08.2010;2.57
24.08.2010;2.57
25.08.2010;2.56
26.08.2010;2.56
27.08.2010;2.55
28.08.2010;2.56
29.08.2010;2.56
30.08.2010;2.56
31.08.2010;2.87
1.09.2010;2.97
2.09.2010;2.77
3.09.2010;2.65
4.09.2010;2.6
5.09.2010;2.57
6.09.2010;2.55
7.09.2010;2.51
8.09.2010;2.5
9.09.2010;2.49
10.09.2010;2.57
11.09.2010;4.49
12.09.2010;5.74
13.09.2010;4.59
14.09.2010;3.35
15.09.2010;3.11
16.09.2010;3.02
17.09.2010;2.93
18.09.2010;2.85
19.09.2010;3.08
20.09.2010;7.65
21.09.2010;7.86
22.09.2010;6.58
23.09.2010;4.39
24.09.2010;3.59
25.09.2010;3.4
26.09.2010;7.93
27.09.2010;12.9
28.09.2010;12.5
29.09.2010;11
30.09.2010;9.54
1.10.2010;8.27
2.10.2010;7.04
3.10.2010;5.6
4.10.2010;4.63
5.10.2010;4.02
6.10.2010;5.11
7.10.2010;6.2
8.10.2010;5.62
9.10.2010;4.79
10.10.2010;4.18
11.10.2010;3.91
12.10.2010;3.71
13.10.2010;3.57
14.10.2010;3.55
15.10.2010;3.55
16.10.2010;3.61
17.10.2010;4.19
18.10.2010;4.29
19.10.2010;5.26
20.10.2010;8.24
21.10.2010;8.14
22.10.2010;7.7
23.10.2010;6.74
24.10.2010;5.61
25.10.2010;4.95
26.10.2010;5.89
27.10.2010;7.37
28.10.2010;7.42
29.10.2010;6.63
30.10.2010;5.89
31.10.2010;5.41
1.11.2010;5.2
2.11.2010;5.18
3.11.2010;4.71
4.11.2010;4.17
5.11.2010;3.88
6.11.2010;3.75
7.11.2010;3.7
8.11.2010;3.66
9.11.2010;7.37
10.11.2010;15.3
11.11.2010;19.6
12.11.2010;19.1
13.11.2010;18
14.11.2010;16.5
15.11.2010;14.8
16.11.2010;12.7
17.11.2010;10.9
18.11.2010;9.73
19.11.2010;8.58
20.11.2010;9.27
21.11.2010;9.78
22.11.2010;10.5
23.11.2010;15.4
24.11.2010;17.2
25.11.2010;16.4
26.11.2010;15.3
27.11.2010;13.9
28.11.2010;12.1
29.11.2010;14.9
30.11.2010;17.3
1.12.2010;18.4
2.12.2010;20.9
3.12.2010;21.1
4.12.2010;20.7
5.12.2010;19.8
6.12.2010;18.8
7.12.2010;17.7
8.12.2010;16.8
9.12.2010;16.1
10.12.2010;15.5
11.12.2010;14.7
12.12.2010;14.1
13.12.2010;13.1
14.12.2010;11.8
15.12.2010;10.8
16.12.2010;9.9
17.12.2010;9.05
18.12.2010;8.68
19.12.2010;7.93
20.12.2010;7.24
21.12.2010;7.17
22.12.2010;8.5
23.12.2010;10.7
24.12.2010;14.5
25.12.2010;18.2
26.12.2010;18.6
27.12.2010;17.7
28.12.2010;16.1
29.12.2010;14.6
30.12.2010;12.9
31.12.2010;11.3
1.01.2011;14.4
2.01.2011;13.2
3.01.2011;12.1
4.01.2011;11.2
5.01.2011;10.5
6.01.2011;9.96
7.01.2011;9.36
8.01.2011;8.78
9.01.2011;8.34
10.01.2011;8.18
11.01.2011;8.07
12.01.2011;8.22
13.01.2011;8.17
14.01.2011;7.95
15.01.2011;7.7
16.01.2011;7.55
17.01.2011;7.24
18.01.2011;7.07
19.01.2011;6.41
20.01.2011;5.73
21.01.2011;5.68
22.01.2011;5.39
23.01.2011;5.12
24.01.2011;4.85
25.01.2011;4.57
26.01.2011;4.4
27.01.2011;4.26
28.01.2011;4.09
29.01.2011;3.97
30.01.2011;3.83
31.01.2011;3.68
1.02.2011;3.54
2.02.2011;3.43
3.02.2011;3.4
4.02.2011;3.33
5.02.2011;3.26
6.02.2011;3.24
7.02.2011;3.24
8.02.2011;3.32
9.02.2011;3.51
10.02.2011;3.56
11.02.2011;3.47
12.02.2011;3.42
13.02.2011;3.37
14.02.2011;3.36
15.02.2011;3.33
16.02.2011;3.42
17.02.2011;3.79
18.02.2011;4
19.02.2011;4.1
20.02.2011;4
21.02.2011;3.98
22.02.2011;3.97
23.02.2011;3.8
24.02.2011;3.69
25.02.2011;3.61
26.02.2011;3.47
27.02.2011;3.36
28.02.2011;3.32
1.03.2011;3.23
2.03.2011;3.2
3.03.2011;3.11
4.03.2011;3.04
5.03.2011;2.98
6.03.2011;2.99
7.03.2011;2.95
8.03.2011;2.85
9.03.2011;2.81
10.03.2011;2.78
11.03.2011;2.8
12.03.2011;2.92
13.03.2011;3.12
14.03.2011;3.34
15.03.2011;5.03
16.03.2011;6.35
17.03.2011;11.2
18.03.2011;16.4
19.03.2011;16
20.03.2011;13.9
21.03.2011;12.5
22.03.2011;10.2
23.03.2011;7.15
24.03.2011;4.23
25.03.2011;3.92
26.03.2011;4.36
27.03.2011;4.59
28.03.2011;4.72
29.03.2011;5.07
30.03.2011;5.59
31.03.2011;5.49
1.04.2011;5.95
2.04.2011;7.42
3.04.2011;8.03
4.04.2011;8.55
5.04.2011;9.1
6.04.2011;9.18
7.04.2011;8.6
8.04.2011;9.06
9.04.2011;10
10.04.2011;10.2
11.04.2011;9.47
12.04.2011;8.54
13.04.2011;7.99
14.04.2011;7.34
15.04.2011;6.35
16.04.2011;5.57
17.04.2011;4.82
18.04.2011;4.87
19.04.2011;5.83
20.04.2011;6.12
21.04.2011;6.74
22.04.2011;8.03
23.04.2011;8.76
24.04.2011;8.95
25.04.2011;8.77
26.04.2011;8.41
27.04.2011;8.61
28.04.2011;8.62
29.04.2011;8.09
30.04.2011;7.96
1.05.2011;8.05
2.05.2011;9.36
3.05.2011;10.3
4.05.2011;11.6
5.05.2011;12
6.05.2011;11
7.05.2011;9.84
8.05.2011;8.82
9.05.2011;8.16
10.05.2011;7.86
11.05.2011;9.81
12.05.2011;11.6
13.05.2011;11.8
14.05.2011;11.5
15.05.2011;12.2
16.05.2011;12.7
17.05.2011;14.1
18.05.2011;14.9
19.05.2011;14.1
20.05.2011;12.1
21.05.2011;10.4
22.05.2011;9.44
23.05.2011;8.71
24.05.2011;8.44
25.05.2011;8.6
26.05.2011;9.64
27.05.2011;9.68
28.05.2011;9.4
29.05.2011;8.87
30.05.2011;7.95
31.05.2011;7.07
1.06.2011;6.39
2.06.2011;6.28
3.06.2011;7.71
4.06.2011;8.81
5.06.2011;8.5
6.06.2011;8.79
7.06.2011;8.43
8.06.2011;7.9
9.06.2011;7.58
10.06.2011;8.05
11.06.2011;8.76
12.06.2011;8.13
13.06.2011;7.32
14.06.2011;6.6
15.06.2011;6.58
16.06.2011;6.11
17.06.2011;5.8
18.06.2011;5.57
19.06.2011;5.6
20.06.2011;5.35
21.06.2011;5.18
22.06.2011;4.99
23.06.2011;4.92
24.06.2011;4.91
25.06.2011;4.92
26.06.2011;4.8
27.06.2011;4.78
28.06.2011;4.73
29.06.2011;4.69
30.06.2011;4.7
1.07.2011;4.78
2.07.2011;4.97
3.07.2011;5.11
4.07.2011;5.09
5.07.2011;5.01
6.07.2011;5
7.07.2011;4.96
8.07.2011;4.66
9.07.2011;4.55
10.07.2011;4.48
11.07.2011;4.42
12.07.2011;4.34
13.07.2011;4.29
14.07.2011;4.25
15.07.2011;4.15
16.07.2011;4.15
17.07.2011;4.08
18.07.2011;4.04
19.07.2011;4.05
20.07.2011;4.22
21.07.2011;4.19
22.07.2011;4.14
23.07.2011;4.03
24.07.2011;4.11
25.07.2011;4.36
26.07.2011;5.73
27.07.2011;5.34
28.07.2011;5.1
29.07.2011;4.98
30.07.2011;10.3
31.07.2011;11.6
1.08.2011;10.6
2.08.2011;8.09
3.08.2011;5.71
4.08.2011;4.96
5.08.2011;4.67
6.08.2011;4.53
7.08.2011;4.38
8.08.2011;4.23
9.08.2011;4.14
10.08.2011;4.07
11.08.2011;3.92
12.08.2011;3.83
13.08.2011;3.78
14.08.2011;3.74
15.08.2011;3.71
16.08.2011;3.66
17.08.2011;3.61
18.08.2011;3.47
19.08.2011;3.37
20.08.2011;3.26
21.08.2011;3.17
22.08.2011;3.07
23.08.2011;3.04
24.08.2011;2.98
25.08.2011;2.98
26.08.2011;2.93
27.08.2011;2.87
28.08.2011;2.83
29.08.2011;2.77
30.08.2011;2.72
31.08.2011;2.7
1.09.2011;2.66
2.09.2011;2.62
3.09.2011;2.57
4.09.2011;2.54
5.09.2011;2.49
6.09.2011;2.44
7.09.2011;2.39
8.09.2011;2.34
9.09.2011;2.26
10.09.2011;2.21
11.09.2011;2.18
12.09.2011;2.14
13.09.2011;2.1
14.09.2011;2.07
15.09.2011;2.05
16.09.2011;2.05
17.09.2011;2.04
18.09.2011;2.04
19.09.2011;2.04
20.09.2011;2.13
21.09.2011;2.55
22.09.2011;2.65
23.09.2011;2.37
24.09.2011;2.26
25.09.2011;2.16
26.09.2011;2.09
27.09.2011;2.04
28.09.2011;2
29.09.2011;1.97
30.09.2011;1.94
1.10.2011;1.92
2.10.2011;1.91
3.10.2011;1.89
4.10.2011;1.87
5.10.2011;1.86
6.10.2011;1.85
7.10.2011;1.85
8.10.2011;1.86
9.10.2011;1.85
10.10.2011;1.84
11.10.2011;1.85
12.10.2011;2.28
13.10.2011;2.75
14.10.2011;3.11
15.10.2011;2.95
16.10.2011;2.76
17.10.2011;2.59
18.10.2011;2.44
19.10.2011;2.37
20.10.2011;2.29
21.10.2011;2.54
22.10.2011;4.17
23.10.2011;4.13
24.10.2011;3.95
25.10.2011;3.46
26.10.2011;3.11
27.10.2011;2.87
28.10.2011;2.66
29.10.2011;2.49
30.10.2011;2.36
31.10.2011;2.23
1.11.2011;2.15
2.11.2011;2.07
3.11.2011;2.01
4.11.2011;1.95
5.11.2011;1.9
6.11.2011;1.86
7.11.2011;1.82
8.11.2011;1.79
9.11.2011;1.76
10.11.2011;1.74
11.11.2011;1.72
12.11.2011;1.71
13.11.2011;1.7
14.11.2011;1.69
15.11.2011;1.68
16.11.2011;1.67
17.11.2011;1.66
18.11.2011;1.65
19.11.2011;1.65
20.11.2011;1.64
21.11.2011;1.64
22.11.2011;1.64
23.11.2011;1.64
24.11.2011;1.64
25.11.2011;1.67
26.11.2011;1.66
27.11.2011;1.65
28.11.2011;1.64
29.11.2011;1.64
30.11.2011;1.64
1.12.2011;1.64
2.12.2011;1.64
3.12.2011;1.64
4.12.2011;1.64
5.12.2011;1.7
6.12.2011;5.01
7.12.2011;5.22
8.12.2011;3.93
9.12.2011;3.47
10.12.2011;3.37
11.12.2011;5.61
12.12.2011;7.75
13.12.2011;9.19
14.12.2011;9.58
15.12.2011;8.68
16.12.2011;9.19
17.12.2011;10.1
18.12.2011;11
19.12.2011;10.6
20.12.2011;9.12
21.12.2011;7.42
22.12.2011;6.05
23.12.2011;4.96
24.12.2011;4.49
25.12.2011;4.18
26.12.2011;3.93
27.12.2011;3.75
28.12.2011;3.68
29.12.2011;3.68
30.12.2011;3.6
31.12.2011;3.51
1.01.2012;3.49
2.01.2012;3.32
3.01.2012;3.31
4.01.2012;3.3
5.01.2012;3.3
6.01.2012;3.42
7.01.2012;3.49
8.01.2012;3.49
9.01.2012;3.41
10.01.2012;3.3
11.01.2012;3.23
12.01.2012;3.16
13.01.2012;3.15
14.01.2012;3.09
15.01.2012;3.08
16.01.2012;3.04
17.01.2012;3
18.01.2012;2.97
19.01.2012;2.93
20.01.2012;3.06
21.01.2012;3.04
22.01.2012;2.93
23.01.2012;2.75
24.01.2012;2.81
25.01.2012;2.76
26.01.2012;2.64
27.01.2012;2.54
28.01.2012;2.49
29.01.2012;2.43
30.01.2012;2.43
31.01.2012;2.4
1.02.2012;2.38
2.02.2012;2.37
3.02.2012;2.35
4.02.2012;2.43
5.02.2012;2.41
6.02.2012;2.35
7.02.2012;2.29
8.02.2012;2.28
9.02.2012;2.27
10.02.2012;2.26
11.02.2012;2.25
12.02.2012;2.18
13.02.2012;2.14
14.02.2012;2.15
15.02.2012;2.15
16.02.2012;2.14
17.02.2012;2.13
18.02.2012;2.12
19.02.2012;2.01
20.02.2012;2.01
21.02.2012;2.01
22.02.2012;2.01
23.02.2012;2.03
24.02.2012;2.04
25.02.2012;2.05
26.02.2012;2.13
27.02.2012;2.17
28.02.2012;2.12
29.02.2012;2.14
1.03.2012;2.23
2.03.2012;2.28
3.03.2012;2.46
4.03.2012;2.77
5.03.2012;2.8
6.03.2012;2.73
7.03.2012;2.54
8.03.2012;2.43
9.03.2012;2.36
10.03.2012;2.3
11.03.2012;2.27
12.03.2012;2.27
13.03.2012;2.24
14.03.2012;2.21
15.03.2012;2.18
16.03.2012;2.16
17.03.2012;2.28
18.03.2012;2.58
19.03.2012;3.47
20.03.2012;5.09
21.03.2012;5.99
22.03.2012;6.75
23.03.2012;7.42
24.03.2012;7.88
25.03.2012;8.05
26.03.2012;8.31
27.03.2012;8.3
28.03.2012;8.08
29.03.2012;7.84
30.03.2012;8.18
31.03.2012;8.53
1.04.2012;9.12
2.04.2012;9.06
3.04.2012;8.46
4.04.2012;8.22
5.04.2012;9.82
6.04.2012;11.7
7.04.2012;12.5
8.04.2012;12.9
9.04.2012;12.7
10.04.2012;11.7
11.04.2012;10.7
12.04.2012;9.63
13.04.2012;9.34
14.04.2012;9.28
15.04.2012;9.94
16.04.2012;10.2
17.04.2012;10.8
18.04.2012;11
19.04.2012;10.5
20.04.2012;10.4
21.04.2012;11
22.04.2012;11
23.04.2012;11
24.04.2012;12.6
25.04.2012;13.4
26.04.2012;13.5
27.04.2012;13.3
28.04.2012;13.2
29.04.2012;13.2
30.04.2012;13.1
1.05.2012;12.9
2.05.2012;12.5
3.05.2012;12.3
4.05.2012;12.1
5.05.2012;11.8
6.05.2012;11.4
7.05.2012;11
8.05.2012;10.8
9.05.2012;10.4
10.05.2012;9.84
11.05.2012;9.36
12.05.2012;9.13
13.05.2012;8.99
14.05.2012;8.88
15.05.2012;8.51
16.05.2012;8.52
17.05.2012;10.2
18.05.2012;11
19.05.2012;10.7
20.05.2012;10.8
21.05.2012;10.8
22.05.2012;10.6
23.05.2012;9.58
24.05.2012;9.04
25.05.2012;11
26.05.2012;13.2
27.05.2012;13
28.05.2012;12.1
29.05.2012;11.5
30.05.2012;10.7
31.05.2012;9.6
1.06.2012;8.91
2.06.2012;8.42
3.06.2012;7.99
4.06.2012;7.59
5.06.2012;7.23
6.06.2012;6.68
7.06.2012;6.16
8.06.2012;5.73
9.06.2012;5.46
10.06.2012;5.21
11.06.2012;4.99
12.06.2012;4.75
13.06.2012;4.58
14.06.2012;4.33
15.06.2012;3.96
16.06.2012;3.77
17.06.2012;3.61
18.06.2012;3.49
19.06.2012;3.47
20.06.2012;3.38
21.06.2012;3.25
22.06.2012;3.2
23.06.2012;3.54
24.06.2012;3.11
25.06.2012;2.98
26.06.2012;2.93
27.06.2012;2.86
28.06.2012;2.9
29.06.2012;2.93
30.06.2012;2.92
1.07.2012;2.87
2.07.2012;2.86
3.07.2012;2.85
4.07.2012;2.82
5.07.2012;2.83
6.07.2012;2.82
7.07.2012;2.79
8.07.2012;2.78
9.07.2012;2.79
10.07.2012;2.81
11.07.2012;2.78
12.07.2012;2.75
13.07.2012;2.7
14.07.2012;2.67
15.07.2012;2.61
16.07.2012;2.64
17.07.2012;2.59
18.07.2012;2.57
19.07.2012;2.68
20.07.2012;2.55
21.07.2012;2.54
22.07.2012;2.55
23.07.2012;2.49
24.07.2012;2.52
25.07.2012;2.61
26.07.2012;2.57
27.07.2012;2.59
28.07.2012;2.6
29.07.2012;2.54
30.07.2012;2.49
31.07.2012;2.45
1.08.2012;2.33
2.08.2012;2.21
3.08.2012;2.17
4.08.2012;2.17
5.08.2012;2.14
6.08.2012;2.13
7.08.2012;2.11
8.08.2012;2.1
9.08.2012;2.08
10.08.2012;2.05
11.08.2012;2.04
12.08.2012;2.03
13.08.2012;2.01
14.08.2012;2.01
15.08.2012;2
16.08.2012;1.98
17.08.2012;1.97
18.08.2012;1.96
19.08.2012;1.94
20.08.2012;1.92
21.08.2012;1.88
22.08.2012;1.9
23.08.2012;1.88
24.08.2012;1.88
25.08.2012;1.87
26.08.2012;1.87
27.08.2012;1.87
28.08.2012;1.82
29.08.2012;1.8
30.08.2012;1.8
31.08.2012;1.79
1.09.2012;1.81
2.09.2012;1.78
3.09.2012;1.77
4.09.2012;1.78
5.09.2012;1.77
6.09.2012;1.76
7.09.2012;1.75
8.09.2012;1.73
9.09.2012;1.72
10.09.2012;1.73
11.09.2012;1.73
12.09.2012;1.69
13.09.2012;1.73
14.09.2012;1.82
15.09.2012;1.78
16.09.2012;1.73
17.09.2012;1.72
18.09.2012;1.7
19.09.2012;1.7
20.09.2012;1.81
21.09.2012;2.05
22.09.2012;1.92
23.09.2012;1.81
24.09.2012;1.74
25.09.2012;1.74
26.09.2012;1.7
27.09.2012;1.69
28.09.2012;1.65
29.09.2012;1.63
30.09.2012;1.64
1.10.2012;1.62
2.10.2012;1.68
3.10.2012;1.67
4.10.2012;1.68
5.10.2012;1.68
6.10.2012;1.66
7.10.2012;1.68
8.10.2012;1.69
9.10.2012;1.67
10.10.2012;1.68
11.10.2012;1.69
12.10.2012;1.68
13.10.2012;1.73
14.10.2012;1.82
15.10.2012;1.95
16.10.2012;2.38
17.10.2012;3.94
18.10.2012;2.87
19.10.2012;2.27
20.10.2012;2.06
21.10.2012;1.91
22.10.2012;1.84
23.10.2012;1.76
24.10.2012;1.71
25.10.2012;1.7
26.10.2012;1.66
27.10.2012;1.68
28.10.2012;2.59
29.10.2012;5.14
30.10.2012;5.53
31.10.2012;4.71
1.11.2012;4.75
2.11.2012;6.52
3.11.2012;6.17
4.11.2012;5.03
5.11.2012;4.15
6.11.2012;5.49
7.11.2012;6.42
8.11.2012;5.61
9.11.2012;4.81
10.11.2012;3.89
11.11.2012;3.16
12.11.2012;2.74
13.11.2012;2.49
14.11.2012;2.36
15.11.2012;2.31
16.11.2012;2.29
17.11.2012;2.25
18.11.2012;2.22
19.11.2012;2.17
20.11.2012;2.14
21.11.2012;2.11
22.11.2012;2.07
23.11.2012;2.04
24.11.2012;2.01
25.11.2012;1.97
26.11.2012;1.94
27.11.2012;1.92
28.11.2012;1.93
29.11.2012;3.42
30.11.2012;6.44
1.12.2012;7.47
2.12.2012;7.34
3.12.2012;6.68
4.12.2012;5.46
5.12.2012;4.65
6.12.2012;4.09
7.12.2012;3.49
8.12.2012;3.17
9.12.2012;2.96
10.12.2012;2.77
11.12.2012;2.69
12.12.2012;2.57
13.12.2012;2.48
14.12.2012;2.43
15.12.2012;2.58
16.12.2012;4.65
17.12.2012;6.15
18.12.2012;6.08
19.12.2012;5.18
20.12.2012;4.24
21.12.2012;3.65
22.12.2012;3.33
23.12.2012;3.09
24.12.2012;2.93
25.12.2012;3.18
26.12.2012;4.39
27.12.2012;5.65
28.12.2012;6.3
29.12.2012;5.67
30.12.2012;4.91
31.12.2012;4.3
1.01.2013;4.93
2.01.2013;4.57
3.01.2013;4.2
4.01.2013;3.95
5.01.2013;3.91
6.01.2013;4.04
7.01.2013;3.92
8.01.2013;3.7
9.01.2013;3.57
10.01.2013;3.49
11.01.2013;3.46
12.01.2013;3.39
13.01.2013;3.3
14.01.2013;3.44
15.01.2013;7.31
16.01.2013;8.71
17.01.2013;7.56
18.01.2013;6.35
19.01.2013;5.04
20.01.2013;4.63
21.01.2013;8.02
22.01.2013;11.9
23.01.2013;12.2
24.01.2013;10.9
25.01.2013;9.77
26.01.2013;8.56
27.01.2013;7.09
28.01.2013;6.21
29.01.2013;5.51
30.01.2013;4.91
31.01.2013;4.65
1.02.2013;4.47
2.02.2013;4.58
3.02.2013;6.8
4.02.2013;8
5.02.2013;7.26
6.02.2013;6.48
7.02.2013;5.98
8.02.2013;5.48
9.02.2013;5
10.02.2013;4.66
11.02.2013;4.36
12.02.2013;4.31
13.02.2013;4.76
14.02.2013;4.44
15.02.2013;4.15
16.02.2013;3.96
17.02.2013;3.8
18.02.2013;3.7
19.02.2013;3.63
20.02.2013;3.56
21.02.2013;3.53
22.02.2013;3.47
23.02.2013;3.46
24.02.2013;6.31
25.02.2013;9.09
26.02.2013;8.19
27.02.2013;6.97
28.02.2013;5.81
1.03.2013;5.05
2.03.2013;4.84
3.03.2013;4.56
4.03.2013;4.33
5.03.2013;4.13
6.03.2013;4.11
7.03.2013;4.51
8.03.2013;5.9
9.03.2013;8.01
10.03.2013;9.63
11.03.2013;11.9
12.03.2013;13.1
13.03.2013;12.7
14.03.2013;12.3
15.03.2013;11.2
16.03.2013;10.1
17.03.2013;9.04
18.03.2013;7.89
19.03.2013;8.78
20.03.2013;10.3
21.03.2013;10.3
22.03.2013;9.93
23.03.2013;9.33
24.03.2013;8.49
25.03.2013;7.71
26.03.2013;7.25
27.03.2013;6.85
28.03.2013;6.38
29.03.2013;6.19
30.03.2013;8.42
31.03.2013;11.8
1.04.2013;14.7
2.04.2013;15.1
3.04.2013;15.3
4.04.2013;14.9
5.04.2013;14.3
6.04.2013;14
7.04.2013;14
8.04.2013;13.8
9.04.2013;13.2
10.04.2013;12.6
11.04.2013;12.2
12.04.2013;12.2
13.04.2013;12.5
14.04.2013;13.2
15.04.2013;13.6
16.04.2013;13.5
17.04.2013;13.1
18.04.2013;12.9
19.04.2013;13
20.04.2013;13.1
21.04.2013;13.2
22.04.2013;13.1
23.04.2013;13.1
24.04.2013;13.1
25.04.2013;13.2
26.04.2013;13.3
27.04.2013;13.5
28.04.2013;13.8
29.04.2013;13.9
30.04.2013;13.9
1.05.2013;13.8
2.05.2013;13.8
3.05.2013;13.8
4.05.2013;13.7
5.05.2013;13.4
6.05.2013;13.2
7.05.2013;13
8.05.2013;12.8
9.05.2013;12.6
10.05.2013;12.4
11.05.2013;12.1
12.05.2013;11.8
13.05.2013;11.4
14.05.2013;10.7
15.05.2013;10.2
16.05.2013;9.93
17.05.2013;9.79
18.05.2013;9.85
19.05.2013;9.96
20.05.2013;10
21.05.2013;9.97
22.05.2013;9.72
23.05.2013;10
24.05.2013;11.5
25.05.2013;12.7
26.05.2013;13
27.05.2013;13.1
28.05.2013;12.8
29.05.2013;12.2
30.05.2013;11.4
31.05.2013;10.9
1.06.2013;10.8
2.06.2013;11.7
3.06.2013;11.9
4.06.2013;11.5
5.06.2013;10.9
6.06.2013;10.5
7.06.2013;10
8.06.2013;9.64
9.06.2013;9.36
10.06.2013;9.15
11.06.2013;8.87
12.06.2013;8.56
13.06.2013;8.31
14.06.2013;8.36
15.06.2013;8.25
16.06.2013;7.9
17.06.2013;7.55
18.06.2013;7.13
19.06.2013;6.86
20.06.2013;6.74
21.06.2013;6.53
22.06.2013;6.26
23.06.2013;5.98
24.06.2013;5.78
25.06.2013;5.79
26.06.2013;5.74
27.06.2013;5.38
28.06.2013;4.99
29.06.2013;4.75
30.06.2013;4.66
1.07.2013;4.58
2.07.2013;4.47
3.07.2013;4.36
4.07.2013;4.2
5.07.2013;4.09
6.07.2013;4.15
7.07.2013;4.68
8.07.2013;5.02
9.07.2013;6.03
10.07.2013;6.2
11.07.2013;5.36
12.07.2013;4.79
13.07.2013;4.42
14.07.2013;4.2
15.07.2013;4
16.07.2013;3.83
17.07.2013;3.6
18.07.2013;3.53
19.07.2013;3.43
20.07.2013;3.62
21.07.2013;3.35
22.07.2013;3.08
23.07.2013;3.19
24.07.2013;2.99
25.07.2013;2.93
26.07.2013;2.9
27.07.2013;2.84
28.07.2013;2.79
29.07.2013;2.75
30.07.2013;2.81
31.07.2013;2.78
1.08.2013;2.74
2.08.2013;2.68
3.08.2013;2.65
4.08.2013;2.62
5.08.2013;2.59
6.08.2013;2.53
7.08.2013;2.48
8.08.2013;2.45
9.08.2013;2.42
10.08.2013;2.44
11.08.2013;2.37
12.08.2013;2.36
13.08.2013;2.33
14.08.2013;2.26
15.08.2013;2.2
16.08.2013;2.14
