Region;Alps
Country;Slovenia
#;46
Spring Name/Station Name;Kamniška Bistrica
Literature;Kovacic (2003)
Lat;46.224
Lon;14.617
Elev (m);385
Recharge Area (km2);
Start Date;1970
End Date;2023
Resolution;Daily
Data Source;https://vode.arso.gov.si/hidarhiv/pov_arhiv_tab.php
Data License;Open data
Contact For License;Natasa Ravbar
Spring ID;ALP_46_SI
Date;Discharge m^3/s
20.12.1958;9.1
21.12.1958;11
22.12.1958;12.3
23.12.1958;11.8
24.12.1958;29.7
25.12.1958;27.2
26.12.1958;18.2
27.12.1958;14
28.12.1958;11.4
29.12.1958;9.86
30.12.1958;9.48
31.12.1958;7.45
1.01.1959;6.89
2.01.1959;6.33
3.01.1959;6.33
4.01.1959;6.05
5.01.1959;5.59
6.01.1959;5.13
7.01.1959;5.36
8.01.1959;6.05
9.01.1959;5.36
10.01.1959;4.9
11.01.1959;4.9
12.01.1959;4.68
13.01.1959;4.47
14.01.1959;4.26
15.01.1959;4.26
16.01.1959;3.84
17.01.1959;3.67
18.01.1959;3.5
19.01.1959;3.33
20.01.1959;3.33
21.01.1959;3.5
22.01.1959;4.05
23.01.1959;4.47
24.01.1959;4.68
25.01.1959;4.47
26.01.1959;3.84
27.01.1959;3.67
28.01.1959;3.67
29.01.1959;3.5
30.01.1959;3.33
31.01.1959;3.16
1.02.1959;3.16
2.02.1959;3.33
3.02.1959;3.16
4.02.1959;3
5.02.1959;2.74
6.02.1959;3
7.02.1959;3.16
8.02.1959;3.16
9.02.1959;2.74
10.02.1959;2.48
11.02.1959;2.61
12.02.1959;2.61
13.02.1959;2.36
14.02.1959;2.16
15.02.1959;2.36
16.02.1959;2.26
17.02.1959;2.26
18.02.1959;2.36
19.02.1959;2.26
20.02.1959;2.26
21.02.1959;2.26
22.02.1959;2.26
23.02.1959;2.16
24.02.1959;2.16
25.02.1959;2.16
26.02.1959;2.06
27.02.1959;2.16
28.02.1959;2.26
1.03.1959;2.26
2.03.1959;2.16
3.03.1959;2.36
4.03.1959;2.26
5.03.1959;3.67
6.03.1959;3.67
7.03.1959;3.84
8.03.1959;14.5
9.03.1959;6.89
10.03.1959;5.36
11.03.1959;5.13
12.03.1959;4.68
13.03.1959;4.68
14.03.1959;4.47
15.03.1959;4.05
16.03.1959;4.47
17.03.1959;4.05
18.03.1959;4.05
19.03.1959;3.84
20.03.1959;4.05
21.03.1959;4.05
22.03.1959;4.05
23.03.1959;4.26
24.03.1959;4.05
25.03.1959;4.05
26.03.1959;4.05
27.03.1959;4.47
28.03.1959;4.05
29.03.1959;4.05
30.03.1959;6.33
31.03.1959;4.9
1.04.1959;4.26
2.04.1959;4.05
3.04.1959;4.05
4.04.1959;4.05
5.04.1959;4.26
6.04.1959;4.26
7.04.1959;6.89
8.04.1959;10.2
9.04.1959;11
10.04.1959;37.7
11.04.1959;26.6
12.04.1959;16.8
13.04.1959;10.4
14.04.1959;10.2
15.04.1959;8.77
16.04.1959;8.77
17.04.1959;10.4
18.04.1959;30.4
19.04.1959;31.7
20.04.1959;21.9
21.04.1959;16.3
22.04.1959;12.3
23.04.1959;9.48
24.04.1959;7.78
25.04.1959;6.89
26.04.1959;6.33
27.04.1959;5.82
28.04.1959;5.36
29.04.1959;5.13
30.04.1959;20.3
1.05.1959;39.1
2.05.1959;21.4
3.05.1959;15.4
4.05.1959;12.7
5.05.1959;9.48
6.05.1959;8.44
7.05.1959;8.11
8.05.1959;8.11
9.05.1959;7.78
10.05.1959;7.78
11.05.1959;8.11
12.05.1959;8.77
13.05.1959;8.44
14.05.1959;6.61
15.05.1959;5.82
16.05.1959;5.36
17.05.1959;6.05
18.05.1959;6.05
19.05.1959;6.05
20.05.1959;6.05
21.05.1959;6.61
22.05.1959;7.78
23.05.1959;14
24.05.1959;9.48
25.05.1959;6.89
26.05.1959;5.59
27.05.1959;5.36
28.05.1959;6.61
29.05.1959;9.48
30.05.1959;9.1
31.05.1959;8.44
1.06.1959;9.1
2.06.1959;7.45
3.06.1959;6.33
4.06.1959;6.05
5.06.1959;6.33
6.06.1959;6.33
7.06.1959;6.05
8.06.1959;6.05
9.06.1959;6.89
10.06.1959;20.3
11.06.1959;14.5
12.06.1959;11.4
13.06.1959;9.48
14.06.1959;10.2
15.06.1959;10.4
16.06.1959;9.86
17.06.1959;8.44
18.06.1959;8.11
19.06.1959;8.77
20.06.1959;9.86
21.06.1959;11.8
22.06.1959;12.3
23.06.1959;9.86
24.06.1959;9.86
25.06.1959;8.77
26.06.1959;8.11
27.06.1959;6.89
28.06.1959;7.45
29.06.1959;11.4
30.06.1959;29.7
1.07.1959;19.3
2.07.1959;11
3.07.1959;9.1
4.07.1959;9.1
5.07.1959;8.44
6.07.1959;7.45
7.07.1959;10.4
8.07.1959;7.45
9.07.1959;6.61
10.07.1959;5.59
11.07.1959;5.13
12.07.1959;5.36
13.07.1959;4.9
14.07.1959;4.9
15.07.1959;7.45
16.07.1959;7.45
17.07.1959;5.82
18.07.1959;4.68
19.07.1959;4.68
20.07.1959;4.26
21.07.1959;4.26
22.07.1959;4.05
23.07.1959;4.05
24.07.1959;4.47
25.07.1959;3.84
26.07.1959;4.47
27.07.1959;4.26
28.07.1959;3.67
29.07.1959;3.67
30.07.1959;4.26
31.07.1959;5.13
1.08.1959;6.33
2.08.1959;4.9
3.08.1959;5.59
4.08.1959;5.36
5.08.1959;4.9
6.08.1959;4.9
7.08.1959;4.05
8.08.1959;3.67
9.08.1959;3.84
10.08.1959;3.5
11.08.1959;3.33
12.08.1959;9.1
13.08.1959;8.44
14.08.1959;5.59
15.08.1959;5.36
16.08.1959;5.13
17.08.1959;9.1
18.08.1959;12.7
19.08.1959;9.48
20.08.1959;8.44
21.08.1959;7.45
22.08.1959;6.61
23.08.1959;5.36
24.08.1959;4.68
25.08.1959;4.47
26.08.1959;4.47
27.08.1959;4.47
28.08.1959;4.68
29.08.1959;4.68
30.08.1959;4.26
31.08.1959;4.26
1.09.1959;3.84
2.09.1959;3.5
3.09.1959;3
4.09.1959;3
5.09.1959;3
6.09.1959;3
7.09.1959;2.87
8.09.1959;2.74
9.09.1959;2.48
10.09.1959;2.61
11.09.1959;2.48
12.09.1959;2.36
13.09.1959;2.36
14.09.1959;2.26
15.09.1959;2.26
16.09.1959;2.16
17.09.1959;2.36
18.09.1959;2.61
19.09.1959;2.16
20.09.1959;2.06
21.09.1959;2.06
22.09.1959;2.16
23.09.1959;2.16
24.09.1959;2.16
25.09.1959;2.26
26.09.1959;2.36
27.09.1959;12.7
28.09.1959;8.77
29.09.1959;5.36
30.09.1959;3.84
1.10.1959;3
2.10.1959;2.87
3.10.1959;2.74
4.10.1959;2.61
5.10.1959;2.61
6.10.1959;2.61
7.10.1959;2.48
8.10.1959;2.26
9.10.1959;2.26
10.10.1959;2.36
11.10.1959;2.26
12.10.1959;2.26
13.10.1959;2.06
14.10.1959;1.96
15.10.1959;1.86
16.10.1959;1.86
17.10.1959;2.06
18.10.1959;2.06
19.10.1959;2.06
20.10.1959;1.86
21.10.1959;1.86
22.10.1959;1.96
23.10.1959;1.86
24.10.1959;1.86
25.10.1959;1.96
26.10.1959;1.96
27.10.1959;1.86
28.10.1959;33.7
29.10.1959;61.3
30.10.1959;26
31.10.1959;16.8
1.11.1959;12.3
2.11.1959;8.77
3.11.1959;8.11
4.11.1959;7.17
5.11.1959;6.61
6.11.1959;6.33
7.11.1959;6.05
8.11.1959;6.05
9.11.1959;5.59
10.11.1959;4.9
11.11.1959;6.89
12.11.1959;9.1
13.11.1959;9.86
14.11.1959;11.8
15.11.1959;17.7
16.11.1959;29.1
17.11.1959;16.8
18.11.1959;17.2
19.11.1959;33.6
20.11.1959;19.3
21.11.1959;14
22.11.1959;11
23.11.1959;8.11
24.11.1959;6.61
25.11.1959;5.82
26.11.1959;5.59
27.11.1959;5.36
28.11.1959;5.13
29.11.1959;5.36
30.11.1959;17.7
1.12.1959;41.3
2.12.1959;21.9
3.12.1959;16.8
4.12.1959;13.6
5.12.1959;10.4
6.12.1959;8.44
7.12.1959;6.05
8.12.1959;8.77
9.12.1959;17.2
10.12.1959;11
11.12.1959;11
12.12.1959;9.86
13.12.1959;12.3
14.12.1959;9.48
15.12.1959;7.78
16.12.1959;7.78
17.12.1959;7.17
18.12.1959;6.61
19.12.1959;6.33
20.12.1959;5.59
21.12.1959;5.13
22.12.1959;5.59
23.12.1959;4.9
24.12.1959;20.9
25.12.1959;22.5
26.12.1959;11.4
27.12.1959;48.5
28.12.1959;49.7
29.12.1959;23
30.12.1959;16.8
31.12.1959;13.1
1.01.1960;11.8
2.01.1960;9.81
3.01.1960;8.94
4.01.1960;8.94
5.01.1960;8.36
6.01.1960;8.07
7.01.1960;7.78
8.01.1960;7.2
9.01.1960;7.2
10.01.1960;7.01
11.01.1960;6.82
12.01.1960;6.82
13.01.1960;6.62
14.01.1960;6.43
15.01.1960;6.43
16.01.1960;6.24
17.01.1960;6.05
18.01.1960;6.05
19.01.1960;5.86
20.01.1960;5.28
21.01.1960;5
22.01.1960;4.86
23.01.1960;4.86
24.01.1960;5
25.01.1960;5.14
26.01.1960;7.01
27.01.1960;8.65
28.01.1960;8.36
29.01.1960;14.3
30.01.1960;13.2
31.01.1960;10.1
1.02.1960;9.23
2.02.1960;7.01
3.02.1960;6.82
4.02.1960;6.43
5.02.1960;6.05
6.02.1960;5.86
7.02.1960;5.66
8.02.1960;5.66
9.02.1960;5.47
10.02.1960;5.47
11.02.1960;5.28
12.02.1960;6.24
13.02.1960;8.65
14.02.1960;8.07
15.02.1960;7.01
16.02.1960;6.24
17.02.1960;7.49
18.02.1960;8.36
19.02.1960;18.1
20.02.1960;20
21.02.1960;15.4
22.02.1960;13.5
23.02.1960;25.6
24.02.1960;19.3
25.02.1960;13.5
26.02.1960;12.1
27.02.1960;11.1
28.02.1960;9.23
29.02.1960;8.94
1.03.1960;9.81
2.03.1960;9.81
3.03.1960;8.94
4.03.1960;8.07
5.03.1960;7.78
6.03.1960;7.49
7.03.1960;6.82
8.03.1960;6.24
9.03.1960;5.66
10.03.1960;6.05
11.03.1960;6.24
12.03.1960;6.62
13.03.1960;6.43
14.03.1960;6.62
15.03.1960;8.07
16.03.1960;20
17.03.1960;25.6
18.03.1960;18.1
19.03.1960;14.3
20.03.1960;11.8
21.03.1960;9.52
22.03.1960;8.94
23.03.1960;7.49
24.03.1960;7.01
25.03.1960;6.82
26.03.1960;6.62
27.03.1960;6.62
28.03.1960;6.82
29.03.1960;7.49
30.03.1960;8.65
31.03.1960;8.07
1.04.1960;9.73
2.04.1960;8.7
3.04.1960;7.8
4.04.1960;6.7
5.04.1960;5.88
6.04.1960;5.4
7.04.1960;5.6
8.04.1960;6.15
9.04.1960;5.88
10.04.1960;6.15
11.04.1960;6.7
12.04.1960;6.7
13.04.1960;5.88
14.04.1960;5.6
15.04.1960;6.43
16.04.1960;5.88
17.04.1960;5.6
18.04.1960;4.22
19.04.1960;4.02
20.04.1960;6.43
21.04.1960;7.25
22.04.1960;6.7
23.04.1960;6.7
24.04.1960;6.98
25.04.1960;6.43
26.04.1960;5.21
27.04.1960;5.21
28.04.1960;5.01
29.04.1960;4.81
30.04.1960;5.21
1.05.1960;5.21
2.05.1960;5.01
3.05.1960;4.81
4.05.1960;3.83
5.05.1960;4.42
6.05.1960;5.21
7.05.1960;4.81
8.05.1960;5.01
9.05.1960;4.81
10.05.1960;5.01
11.05.1960;6.15
12.05.1960;7.53
13.05.1960;9.04
14.05.1960;10.1
15.05.1960;12.2
16.05.1960;12.9
17.05.1960;14.5
18.05.1960;15.6
19.05.1960;16
20.05.1960;15.6
21.05.1960;14.8
22.05.1960;14.5
23.05.1960;13.7
24.05.1960;11.8
25.05.1960;10.8
26.05.1960;9.73
27.05.1960;9.04
28.05.1960;7.8
29.05.1960;7.8
30.05.1960;7.8
31.05.1960;8.08
1.06.1960;9.04
2.06.1960;9.04
3.06.1960;8.7
4.06.1960;8.7
5.06.1960;9.04
6.06.1960;9.04
7.06.1960;8.7
8.06.1960;9.39
9.06.1960;9.73
10.06.1960;16
11.06.1960;17.2
12.06.1960;12.9
13.06.1960;10.1
14.06.1960;9.73
15.06.1960;9.73
16.06.1960;8.7
17.06.1960;8.08
18.06.1960;8.08
19.06.1960;8.35
20.06.1960;8.7
21.06.1960;8.08
22.06.1960;7.25
23.06.1960;6.7
24.06.1960;6.43
25.06.1960;6.43
26.06.1960;6.98
27.06.1960;7.53
28.06.1960;7.8
29.06.1960;12.9
30.06.1960;18.9
1.07.1960;11.7
2.07.1960;8.4
3.07.1960;7.2
4.07.1960;6.69
5.07.1960;5.92
6.07.1960;5.92
7.07.1960;6.18
8.07.1960;12.1
9.07.1960;7.2
10.07.1960;10.6
11.07.1960;8.4
12.07.1960;8.71
13.07.1960;11
14.07.1960;9.03
15.07.1960;8.08
16.07.1960;7.2
17.07.1960;11
18.07.1960;9.03
19.07.1960;7.45
20.07.1960;6.94
21.07.1960;11.3
22.07.1960;11
23.07.1960;19.9
24.07.1960;18.6
25.07.1960;14.7
26.07.1960;11.7
27.07.1960;9.97
28.07.1960;9.03
29.07.1960;8.71
30.07.1960;8.4
31.07.1960;7.77
1.08.1960;6.69
2.08.1960;6.18
3.08.1960;5.92
4.08.1960;5.67
5.08.1960;6.18
6.08.1960;6.94
7.08.1960;6.94
8.08.1960;6.18
9.08.1960;11
10.08.1960;9.03
11.08.1960;6.69
12.08.1960;7.45
13.08.1960;12.5
14.08.1960;8.71
15.08.1960;6.69
16.08.1960;6.69
17.08.1960;5.67
18.08.1960;4.9
19.08.1960;8.4
20.08.1960;9.34
21.08.1960;6.94
22.08.1960;5.41
23.08.1960;4.9
24.08.1960;4.53
25.08.1960;4.53
26.08.1960;4.53
27.08.1960;4.34
28.08.1960;4.34
29.08.1960;4.34
30.08.1960;3.97
31.08.1960;12.1
1.09.1960;6.43
2.09.1960;5.16
3.09.1960;4.53
4.09.1960;4.53
5.09.1960;9.97
6.09.1960;27.5
7.09.1960;21.1
8.09.1960;14.3
9.09.1960;10.3
10.09.1960;7.77
11.09.1960;6.94
12.09.1960;4.9
13.09.1960;4.71
14.09.1960;4.71
15.09.1960;4.71
16.09.1960;4.71
17.09.1960;4.9
18.09.1960;14.3
19.09.1960;24.2
20.09.1960;35.4
21.09.1960;26.4
22.09.1960;23.6
23.09.1960;18.2
24.09.1960;15.6
25.09.1960;12.5
26.09.1960;9.66
27.09.1960;8.08
28.09.1960;7.2
29.09.1960;7.45
30.09.1960;10.6
1.10.1960;42.5
2.10.1960;27.2
3.10.1960;17.2
4.10.1960;13.3
5.10.1960;11.5
6.10.1960;10.4
7.10.1960;19.7
8.10.1960;17.7
9.10.1960;13.3
10.10.1960;18.1
11.10.1960;18.5
12.10.1960;17.7
13.10.1960;16.4
14.10.1960;12.9
15.10.1960;21.1
16.10.1960;25.7
17.10.1960;18.1
18.10.1960;15.6
19.10.1960;13.3
20.10.1960;11.1
21.10.1960;19.7
22.10.1960;18.9
23.10.1960;15.2
24.10.1960;15.6
25.10.1960;17.7
26.10.1960;22
27.10.1960;18.5
28.10.1960;14.1
29.10.1960;12.9
30.10.1960;14.5
31.10.1960;13.3
1.11.1960;10.8
2.11.1960;24.2
3.11.1960;58.8
4.11.1960;26.7
5.11.1960;26.7
6.11.1960;36.7
7.11.1960;26.2
8.11.1960;19.7
9.11.1960;16.4
10.11.1960;14.5
11.11.1960;12.6
12.11.1960;11.5
13.11.1960;22
14.11.1960;17.7
15.11.1960;13.7
16.11.1960;12.2
17.11.1960;11.1
18.11.1960;10.1
19.11.1960;11.8
20.11.1960;16.8
21.11.1960;13.3
22.11.1960;10.8
23.11.1960;10.1
24.11.1960;9.73
25.11.1960;8.35
26.11.1960;7.53
27.11.1960;7.25
28.11.1960;6.98
29.11.1960;24.2
30.11.1960;13.7
1.12.1960;10.1
2.12.1960;9.39
3.12.1960;8.08
4.12.1960;7.8
5.12.1960;7.53
6.12.1960;9.04
7.12.1960;33.1
8.12.1960;43.8
9.12.1960;41.1
10.12.1960;50
11.12.1960;30.9
12.12.1960;22.4
13.12.1960;18.9
14.12.1960;16.4
15.12.1960;13.7
16.12.1960;12.6
17.12.1960;12.6
18.12.1960;14.5
19.12.1960;25.2
20.12.1960;18.9
21.12.1960;38
22.12.1960;31.4
23.12.1960;19.7
24.12.1960;16.4
25.12.1960;14.1
26.12.1960;11.1
27.12.1960;10.4
28.12.1960;9.39
29.12.1960;8.7
30.12.1960;8.08
31.12.1960;7.8
1.01.1961;6.69
2.01.1961;5.93
3.01.1961;6.18
4.01.1961;27.5
5.01.1961;16.5
6.01.1961;10.6
7.01.1961;9.34
8.01.1961;7.45
9.01.1961;7.2
10.01.1961;6.94
11.01.1961;6.69
12.01.1961;10.6
13.01.1961;8.4
14.01.1961;7.2
15.01.1961;6.43
16.01.1961;6.43
17.01.1961;5.41
18.01.1961;4.9
19.01.1961;4.53
20.01.1961;4.53
21.01.1961;4.53
22.01.1961;4.53
23.01.1961;4.53
24.01.1961;4.53
25.01.1961;4.53
26.01.1961;4.34
27.01.1961;4.15
28.01.1961;3.59
29.01.1961;3.4
30.01.1961;3.03
31.01.1961;3.03
1.02.1961;5.92
2.02.1961;4.9
3.02.1961;4.34
4.02.1961;4.15
5.02.1961;4.15
6.02.1961;3.97
7.02.1961;3.59
8.02.1961;3.4
9.02.1961;3.4
10.02.1961;3.59
11.02.1961;3.97
12.02.1961;3.78
13.02.1961;3.97
14.02.1961;3.78
15.02.1961;3.97
16.02.1961;4.15
17.02.1961;4.53
18.02.1961;4.53
19.02.1961;4.53
20.02.1961;4.9
21.02.1961;4.53
22.02.1961;4.34
23.02.1961;3.78
24.02.1961;3.78
25.02.1961;3.78
26.02.1961;3.59
27.02.1961;3.97
28.02.1961;3.97
1.03.1961;4.53
2.03.1961;3.97
3.03.1961;3.4
4.03.1961;3.78
5.03.1961;3.78
6.03.1961;3.59
7.03.1961;3.59
8.03.1961;3.59
9.03.1961;3.78
10.03.1961;3.78
11.03.1961;3.97
12.03.1961;3.97
13.03.1961;3.97
14.03.1961;4.15
15.03.1961;4.34
16.03.1961;4.15
17.03.1961;4.15
18.03.1961;4.34
19.03.1961;6.18
20.03.1961;4.9
21.03.1961;4.9
22.03.1961;4.71
23.03.1961;4.71
24.03.1961;4.71
25.03.1961;4.71
26.03.1961;4.9
27.03.1961;4.71
28.03.1961;4.53
29.03.1961;3.97
30.03.1961;3.78
31.03.1961;3.97
1.04.1961;3.97
2.04.1961;3.97
3.04.1961;4.34
4.04.1961;4.53
5.04.1961;4.53
6.04.1961;4.9
7.04.1961;4.9
8.04.1961;5.67
9.04.1961;5.92
10.04.1961;5.67
11.04.1961;5.67
12.04.1961;4.71
13.04.1961;4.71
14.04.1961;4.9
15.04.1961;5.67
16.04.1961;6.94
17.04.1961;5.41
18.04.1961;10.6
19.04.1961;9.66
20.04.1961;6.94
21.04.1961;9.03
22.04.1961;8.08
23.04.1961;8.4
24.04.1961;12.1
25.04.1961;12.5
26.04.1961;9.97
27.04.1961;9.66
28.04.1961;9.34
29.04.1961;8.71
30.04.1961;9.03
1.05.1961;8.71
2.05.1961;7.45
3.05.1961;6.94
4.05.1961;7.2
5.05.1961;6.94
6.05.1961;7.45
7.05.1961;10.3
8.05.1961;10.3
9.05.1961;9.66
10.05.1961;8.4
11.05.1961;6.69
12.05.1961;5.67
13.05.1961;5.41
14.05.1961;4.9
15.05.1961;7.2
16.05.1961;31.4
17.05.1961;14.3
18.05.1961;9.97
19.05.1961;8.4
20.05.1961;7.2
21.05.1961;6.94
22.05.1961;6.69
23.05.1961;6.18
24.05.1961;5.92
25.05.1961;5.67
26.05.1961;5.67
27.05.1961;6.18
28.05.1961;12.1
29.05.1961;31.4
30.05.1961;21.6
31.05.1961;15.6
1.06.1961;13.2
2.06.1961;12.5
3.06.1961;11.3
4.06.1961;10.3
5.06.1961;9.03
6.06.1961;8.71
7.06.1961;11.7
8.06.1961;22.1
9.06.1961;21.1
10.06.1961;16.5
11.06.1961;14.3
12.06.1961;14.3
13.06.1961;11.7
14.06.1961;11.7
15.06.1961;10.6
16.06.1961;9.66
17.06.1961;9.03
18.06.1961;8.71
19.06.1961;8.08
20.06.1961;8.08
21.06.1961;8.71
22.06.1961;9.03
23.06.1961;9.34
24.06.1961;8.08
25.06.1961;7.77
26.06.1961;7.45
27.06.1961;7.2
28.06.1961;7.2
29.06.1961;6.43
30.06.1961;5.92
1.07.1961;5.41
2.07.1961;4.9
3.07.1961;4.9
4.07.1961;5.41
5.07.1961;11.7
6.07.1961;8.71
7.07.1961;6.18
8.07.1961;4.9
9.07.1961;4.71
10.07.1961;4.71
11.07.1961;4.71
12.07.1961;4.9
13.07.1961;5.92
14.07.1961;10.6
15.07.1961;7.2
16.07.1961;7.45
17.07.1961;9.03
18.07.1961;6.69
19.07.1961;6.69
20.07.1961;7.45
21.07.1961;6.69
22.07.1961;7.77
23.07.1961;14.3
24.07.1961;10.6
25.07.1961;8.71
26.07.1961;7.2
27.07.1961;6.43
28.07.1961;5.67
29.07.1961;22.6
30.07.1961;16.5
31.07.1961;11.3
1.08.1961;9.03
2.08.1961;7.2
3.08.1961;6.94
4.08.1961;6.69
5.08.1961;5.67
6.08.1961;5.67
7.08.1961;4.71
8.08.1961;4.15
9.08.1961;4.15
10.08.1961;3.97
11.08.1961;4.34
12.08.1961;4.53
13.08.1961;4.34
14.08.1961;3.97
15.08.1961;3.97
16.08.1961;4.9
17.08.1961;4.34
18.08.1961;3.59
19.08.1961;3.59
20.08.1961;12.1
21.08.1961;8.71
22.08.1961;5.67
23.08.1961;4.9
24.08.1961;4.34
25.08.1961;4.9
26.08.1961;4.34
27.08.1961;4.15
28.08.1961;3.97
29.08.1961;3.97
30.08.1961;3.97
31.08.1961;3.78
1.09.1961;3.4
2.09.1961;3.03
3.09.1961;3.22
4.09.1961;3.03
5.09.1961;3.03
6.09.1961;4.15
7.09.1961;4.9
8.09.1961;16
9.09.1961;16.5
10.09.1961;9.97
11.09.1961;7.77
12.09.1961;6.18
13.09.1961;5.92
14.09.1961;4.71
15.09.1961;4.53
16.09.1961;4.34
17.09.1961;4.34
18.09.1961;3.78
19.09.1961;3.4
20.09.1961;3.4
21.09.1961;3.22
22.09.1961;3.22
23.09.1961;3.4
24.09.1961;3.22
25.09.1961;3.22
26.09.1961;3.22
27.09.1961;3.22
28.09.1961;3.22
29.09.1961;3.03
30.09.1961;2.91
1.10.1961;2.67
2.10.1961;2.67
3.10.1961;2.44
4.10.1961;2.44
5.10.1961;2.32
6.10.1961;2.32
7.10.1961;2.79
8.10.1961;10.6
9.10.1961;8.71
10.10.1961;4.9
11.10.1961;3.78
12.10.1961;3.22
13.10.1961;3.03
14.10.1961;2.79
15.10.1961;2.91
16.10.1961;2.67
17.10.1961;3.59
18.10.1961;36.1
19.10.1961;47.8
20.10.1961;28
21.10.1961;22.6
22.10.1961;19.6
23.10.1961;14.7
24.10.1961;11.3
25.10.1961;9.66
26.10.1961;8.71
27.10.1961;8.08
28.10.1961;6.69
29.10.1961;6.94
30.10.1961;7.2
31.10.1961;7.2
1.11.1961;6.69
2.11.1961;6.18
3.11.1961;6.18
4.11.1961;18.6
5.11.1961;14.3
6.11.1961;11.3
7.11.1961;8.71
8.11.1961;8.08
9.11.1961;7.45
10.11.1961;12.5
11.11.1961;12.5
12.11.1961;11.3
13.11.1961;22.1
14.11.1961;16.5
15.11.1961;12.5
16.11.1961;10.6
17.11.1961;9.66
18.11.1961;8.71
19.11.1961;8.4
20.11.1961;6.94
21.11.1961;6.94
22.11.1961;6.94
23.11.1961;5.92
24.11.1961;5.92
25.11.1961;5.92
26.11.1961;5.92
27.11.1961;9.97
28.11.1961;10.6
29.11.1961;9.34
30.11.1961;12.5
1.12.1961;10.6
2.12.1961;9.03
3.12.1961;8.71
4.12.1961;7.45
5.12.1961;6.94
6.12.1961;13.2
7.12.1961;16
8.12.1961;11
9.12.1961;9.34
10.12.1961;8.71
11.12.1961;8.4
12.12.1961;8.4
13.12.1961;8.08
14.12.1961;7.45
15.12.1961;6.94
16.12.1961;6.43
17.12.1961;5.92
18.12.1961;5.92
19.12.1961;5.41
20.12.1961;5.41
21.12.1961;4.9
22.12.1961;4.71
23.12.1961;4.53
24.12.1961;4.53
25.12.1961;4.53
26.12.1961;4.34
27.12.1961;4.34
28.12.1961;4.15
29.12.1961;4.34
30.12.1961;4.34
31.12.1961;13.2
1.01.1962;70
2.01.1962;58.8
3.01.1962;34.8
4.01.1962;25.8
5.01.1962;18.8
6.01.1962;15.4
7.01.1962;13.4
8.01.1962;12
9.01.1962;10.9
10.01.1962;10.3
11.01.1962;9.95
12.01.1962;15.8
13.01.1962;14.1
14.01.1962;30.2
15.01.1962;16.7
16.01.1962;12.3
17.01.1962;10.9
18.01.1962;9.95
19.01.1962;8.99
20.01.1962;8.36
21.01.1962;8.04
22.01.1962;7.47
23.01.1962;8.99
24.01.1962;7.72
25.01.1962;7.22
26.01.1962;6.97
27.01.1962;6.97
28.01.1962;6.97
29.01.1962;5.72
30.01.1962;5.21
31.01.1962;5.21
1.02.1962;5.47
2.02.1962;5.71
3.02.1962;5.21
4.02.1962;5.21
5.02.1962;5.21
6.02.1962;5.71
7.02.1962;5.21
8.02.1962;5.46
9.02.1962;5.71
10.02.1962;4.83
11.02.1962;4.83
12.02.1962;4.83
13.02.1962;5.47
14.02.1962;7.22
15.02.1962;5.71
16.02.1962;5.02
17.02.1962;5.02
18.02.1962;4.83
19.02.1962;5.02
20.02.1962;4.83
21.02.1962;4.83
22.02.1962;4.83
23.02.1962;4.83
24.02.1962;4.27
25.02.1962;4.45
26.02.1962;4.83
27.02.1962;4.83
28.02.1962;4.64
1.03.1962;4.64
2.03.1962;4.45
3.03.1962;4.27
4.03.1962;8.99
5.03.1962;36.7
6.03.1962;35.4
7.03.1962;18.8
8.03.1962;12.7
9.03.1962;10.3
10.03.1962;8.67
11.03.1962;8.99
12.03.1962;10.6
13.03.1962;8.36
14.03.1962;7.22
15.03.1962;6.47
16.03.1962;5.96
17.03.1962;5.71
18.03.1962;5.71
19.03.1962;5.02
20.03.1962;4.64
21.03.1962;4.64
22.03.1962;4.45
23.03.1962;4.27
24.03.1962;4.27
25.03.1962;4.27
26.03.1962;3.89
27.03.1962;3.7
28.03.1962;3.89
29.03.1962;3.7
30.03.1962;3.7
31.03.1962;6.72
1.04.1962;11.6
2.04.1962;7.72
3.04.1962;6.47
4.04.1962;9.31
5.04.1962;14.9
6.04.1962;9.95
7.04.1962;8.04
8.04.1962;7.22
9.04.1962;6.97
10.04.1962;8.67
11.04.1962;8.04
12.04.1962;8.67
13.04.1962;8.99
14.04.1962;9.31
15.04.1962;8.36
16.04.1962;10.6
17.04.1962;8.67
18.04.1962;7.72
19.04.1962;8.04
20.04.1962;8.36
21.04.1962;9.63
22.04.1962;10.3
23.04.1962;9.95
24.04.1962;9.95
25.04.1962;9.95
26.04.1962;9.95
27.04.1962;10.3
28.04.1962;9.63
29.04.1962;8.04
30.04.1962;7.47
1.05.1962;6.72
2.05.1962;6.21
3.05.1962;5.46
4.05.1962;5.46
5.05.1962;5.46
6.05.1962;5.71
7.05.1962;5.71
8.05.1962;8.04
9.05.1962;9.95
10.05.1962;10.9
11.05.1962;13.1
12.05.1962;9.95
13.05.1962;13.1
14.05.1962;39.8
15.05.1962;31.4
16.05.1962;23.1
17.05.1962;17.5
18.05.1962;14.5
19.05.1962;13.4
20.05.1962;31.4
21.05.1962;26.4
22.05.1962;19.1
23.05.1962;15.8
24.05.1962;14.9
25.05.1962;18.8
26.05.1962;23.1
27.05.1962;20.2
28.05.1962;16.7
29.05.1962;14.5
30.05.1962;13.8
31.05.1962;12.7
1.06.1962;12.3
2.06.1962;15.4
